file|split|txt|ipa
FR001_17|train|cette approche peut donc fournir quelques ordres de grandeur du potentiel de croissance des pays de cette zone dans les prochaines décennies une fois surmontées leurs difficultés actuelles|sɛt apʁɔʃ pø dɔ̃k fuʁniʁ kɛlkəz ɔʁdʁ də ɡʁɑ̃dœʁ dy potɑ̃sjɛl də kʁwasɑ̃s de pɛi də sɛt zon dɑ̃ le pʁoʃɛn desɛniz yn fwa syʁmɔ̃te lœʁ difikyltez aktyɛl 
FR001_18|train|cette incitation pourrait se faire par les médias par un courrier personnel et surtout lors des consultations chez leur médecin généraliste référent ou non|sɛt ɛ̃sitasjɔ̃ puʁɛ sə fɛʁ paʁ le medja paʁ œ̃ kuʁje pɛʁsɔnɛl e syʁtu lɔʁ de kɔ̃syltasjɔ̃ ʃe lœʁ medəsɛ̃ ʒeneʁalist ʁefeʁɑ̃ u nɔ̃ 
FR001_19|train|cette solidarité au travers de l'espace et du temps est un des plus beaux et des plus vertigineux défis de nos sociétés modernes|sɛt solidaʁite o tʁavɛʁ də lɛspas e dy tɑ̃ ɛt œ̃ de ply boz e de ply vɛʁtiʒinø defi də no sosjete modɛʁn 
FR001_20|train|chercheurs insatiables ces libraires sont le rouage essentiel de la connaissance et de la préservation du patrimoine culturel et aussi leur zélé serviteur|ʃɛʁʃœʁz ɛ̃sasjabl se libʁɛʁ sɔ̃ lə ʁwaʒ esɑ̃sjɛl də la kɔnɛsɑ̃s e də la pʁezɛʁvasjɔ̃ dy patʁimwan kyltyʁɛl e osi lœʁ zele sɛʁvitœʁ 
FR001_21|train|les travaux sur les concepts de base de la sûreté de fonctionnement sur la terminologie et les notations associées constituent une activité sous-tendant les autres activités du groupe|le tʁavo syʁ le kɔ̃sɛpt də baz də la syʁte də fɔ̃ksjɔnmɑ̃ syʁ la tɛʁminoloʒi e le notasjɔ̃z asosje kɔ̃stityt yn aktivite sutɑ̃dɑ̃ lez otʁz aktivite dy ɡʁup 
FR001_22|train|dans ce cas celles-ci peuvent être placées dans un fichier séparé lequel a le même nom de base que le fichier objet ou librairie mais avec une extension|dɑ̃ sə ka sɛl si pøvt ɛtʁ plase dɑ̃z œ̃ fiʃje sepaʁe ləkɛl a lə mɛm nɔ̃ də baz kə lə fiʃje ɔbʒɛ u libʁɛʁi mɛ avɛk yn ɛkstɑ̃sjɔ̃ 
FR001_23|train|dans la crainte de radoter je consigne ici par écrit une fois pour toutes mes idées sur la thèse son déroulement son ascèse son importance et sa relativité|dɑ̃ la kʁɛ̃t də ʁadote ʒə kɔ̃siɲ isi paʁ ekʁi yn fwa puʁ tut mez ide syʁ la tɛz sɔ̃ deʁulmɑ̃ sɔ̃n asɛz sɔ̃n ɛ̃pɔʁtɑ̃s e sa ʁəlativite 
FR001_24|train|dans les administrations ou services où sont dressés des tableaux périodiques de mutations l'avis des commissions est donné au moment de l'établissement de ces tableaux|dɑ̃ lez administʁasjɔ̃ u sɛʁvisz u sɔ̃ dʁɛse de tablo peʁjodik də mytasjɔ̃ lavi de kɔmisjɔ̃z ɛ dɔne o momɑ̃ də letablismɑ̃ də se tablo 
FR001_25|train|dans un monde de vendeurs par téléphone plus que dans les autres entretiens de vente votre voix est votre principal atout|dɑ̃z œ̃ mɔ̃d də vɑ̃dœʁ paʁ telefɔn ply kə dɑ̃ lez otʁz ɑ̃tʁətjɛ̃ də vɑ̃t votʁ vwa ɛ votʁ pʁɛ̃sipal atu 
FR001_26|train|de même certains abonnés peuvent être sur des listes hors de leur langue maternelle et il est parfois difficile de savoir user des nuances|də mɛm sɛʁtɛ̃z abɔne pøvt ɛtʁ syʁ de list ɔʁ də lœʁ lɑ̃ɡ matɛʁnɛl e il ɛ paʁfwa difisil də savwaʁ yze de nyɑ̃s 
FR001_27|train|depuis longtemps les scientifiques se sont posés le problème de la modélisation de molécules qui a été résolu en laissant chaque laboratoire modéliser les molécules sur lesquelles il travaillait|dəpyi lɔ̃tɑ̃ le sjɑ̃tifik sə sɔ̃ poze lə pʁɔblɛm də la modelizasjɔ̃ də molekyl ki a ete ʁezoly ɑ̃ lɛsɑ̃ ʃak laboʁatwaʁ modelize le molekyl syʁ lekɛlz il tʁavajɛ 
FR001_28|train|des périodes de formation plus courtes des moyens qui permettent de voir de toucher de simuler et de faire par le jeu les outils visuels le multimédia la pratique et les fiches opératoires|de peʁjod də fɔʁmasjɔ̃ ply kuʁt de mwajɛ̃ ki pɛʁmɛt də vwaʁ də tuʃe də simyle e də fɛʁ paʁ lə ʒø lez uti vizyɛl lə myltimedja la pʁatik e le fiʃz opeʁatwaʁ 
FR001_29|train|devant de grandes fractures et des oppositions irréductibles tout particulièrement dans le domaine des affaires européennes et internationales la cohabitation provoquerait sans doute une grave crise politique|dəvɑ̃ də ɡʁɑ̃d fʁaktyʁz e dez ɔpozisjɔ̃z iʁedyktibl tu paʁtikyljɛʁmɑ̃ dɑ̃ lə domɛn dez afɛʁz øʁopeɛnz e ɛ̃tɛʁnasjonal la koabitasjɔ̃ pʁovokʁɛ sɑ̃ dut yn ɡʁav kʁiz politik 
FR001_30|train|échangeant leurs méthodes et leurs connaissances les entreprises proposent sur le marché international de la mode de larges gammes de produits et des services compétitifs|eʃɑ̃ʒɑ̃ lœʁ metodz e lœʁ kɔnɛsɑ̃s lez ɑ̃tʁəpʁiz pʁopoz syʁ lə maʁʃe ɛ̃tɛʁnasjonal də la mɔd də laʁʒ ɡam də pʁodyiz e de sɛʁvis kɔ̃petitif 
FR001_31|train|elle est non colorée par la méthode de gram et nécessite des techniques de coloration particulières pour sa recherche dans les liquides pathologiques dans les biopsies ou dans les cultures|ɛl ɛ nɔ̃ koloʁe paʁ la metɔd də ɡʁam e nesɛsit de tɛknik də koloʁasjɔ̃ paʁtikyljɛʁ puʁ sa ʁəʃɛʁʃ dɑ̃ le likid patoloʒik dɑ̃ le bjɔpsi u dɑ̃ le kyltyʁ 
FR001_32|train|elles constituent en outre les fondements de futurs marchés de produits et de services et ouvrent la porte au développement du commerce électronique|ɛl kɔ̃stityt ɑ̃n utʁ le fɔ̃dmɑ̃ də fytyʁ maʁʃe də pʁodyiz e də sɛʁvisz e uvʁ la pɔʁt o devlɔpmɑ̃ dy kɔmɛʁs elɛktʁonik 
FR001_33|train|en cas de rupture prématurée des membranes il convient en fonction du terme de soupeser le risque infectieux et le risque de prématurité pour prendre une décision|ɑ̃ ka də ʁyptyʁ pʁematyʁe de mɑ̃bʁanz il kɔ̃vjɛ̃t ɑ̃ fɔ̃ksjɔ̃ dy tɛʁm də supze lə ʁisk ɛ̃fɛksjøz e lə ʁisk də pʁematyʁite puʁ pʁɑ̃dʁ yn desizjɔ̃ 
FR001_34|train|en effet la jurisprudence islamique au départ est fondée sur des principes généraux valables pour l'humanité toute entière sans distinction de race ni de croyance|ɑ̃n efɛ la ʒyʁispʁydɑ̃s islamik o depaʁ ɛ fɔ̃de syʁ de pʁɛ̃sip ʒeneʁo valabl puʁ lymanite tut ɑ̃tjɛʁ sɑ̃ distɛ̃ksjɔ̃ də ʁas ni də kʁwajɑ̃s 
FR001_35|train|enfin il ne reste plus qu'à se fixer un k particulier et affecter notre nouvelle image dans la classe majoritaire parmi les k plus proches voisins|ɑ̃fɛ̃ il nə ʁɛst ply ka sə fikse œ̃ ka paʁtikylje e afɛkte notʁ nuvɛl imaʒ dɑ̃ la klas maʒoʁitɛʁ paʁmi le ka ply pʁoʃ vwazɛ̃ 
FR001_36|train|en outre certains de ces grands monarques auront été les protecteurs des arts et de la culture permettant entre autres la construction du musée et de la bibliothèque|ɑ̃n utʁ sɛʁtɛ̃ də se ɡʁɑ̃ monaʁkz oʁɔ̃t ete le pʁotɛktœʁ dez aʁz e də la kyltyʁ pɛʁmɛtɑ̃ ɑ̃tʁ otʁ la kɔ̃stʁyksjɔ̃ dy myze e də la bibliotɛk 
FR001_37|train|en revanche dix des onze lapins du lot a et trois des huit lapins du lot b sont morts en cours d'essai avec des lésions évoquant une entérocolite|ɑ̃ ʁəvɑ̃ʃ di de ɔ̃z lapɛ̃ dy lo a e tʁwa de yi lapɛ̃ dy lo be sɔ̃ mɔʁz ɑ̃ kuʁ desɛ avɛk de lezjɔ̃z evokɑ̃ yn ɑ̃teʁokolit 
FR001_38|train|cette situation ne peut aucunement être correctement identifiée sans la prise en compte de la trajectoire historique et culturelle des sites en question et de leur relecture au présent|sɛt sityasjɔ̃ nə pøt okynmɑ̃ ɛtʁ koʁɛktəmɑ̃ idɑ̃tifje sɑ̃ la pʁiz ɑ̃ kɔ̃t də la tʁaʒɛktwaʁ istoʁik e kyltyʁɛl de sitz ɑ̃ kɛstjɔ̃ e də lœʁ ʁəlɛktyʁ o pʁezɑ̃ 
FR001_39|train|la commission des personnels élit son président pour la durée du mandat de la commission parmi ses membres au scrutin secret lors de sa première séance|la kɔmisjɔ̃ de pɛʁsɔnɛlz eli sɔ̃ pʁezidɑ̃ puʁ la dyʁe dy mɑ̃da də la kɔmisjɔ̃ paʁmi se mɑ̃bʁz o skʁytɛ̃ səkʁɛ lɔʁ də sa pʁəmjɛʁ seɑ̃s 
FR001_40|train|il a la faculté de convoquer le sénat dans des cas exceptionnels en dehors des jours prévus par le règlement où le sénat tient séance au cours des sessions|il a la fakylte də kɔ̃voke lə sena dɑ̃ de kaz ɛksɛpsjɔnɛlz ɑ̃ dəɔʁ de ʒuʁ pʁevy paʁ lə ʁɛɡləmɑ̃ u lə sena tjɛ̃ seɑ̃s o kuʁ de sɛsjɔ̃ 
FR001_41|train|il en est de même pour la façon dont les crédits de paiement doivent être utilisés en fonction de ces autorisations de programmes|il ɑ̃n ɛ də mɛm puʁ la fasɔ̃ dɔ̃ le kʁedi də pɛmɑ̃ dwavt ɛtʁ ytilizez ɑ̃ fɔ̃ksjɔ̃ də sez otoʁizasjɔ̃ də pʁɔɡʁam 
FR001_42|train|il est effectué uniquement par les hommes le maniement de la bêche poussée de côté pour ouvrir et retourner la terre tel un soc de charrue exige la force masculine|il ɛt efɛktye ynikmɑ̃ paʁ lez ɔm lə manimɑ̃ də la bɛʃ puse də kote puʁ uvʁiʁ e ʁətuʁne la tɛʁ tɛl œ̃ sɔk də ʃaʁy ɛɡziʒ la fɔʁs maskylin 
FR001_43|train|il évalue les services rendus aux usagers il est consulté sur les effets de la création de nouvelles filières en matière documentaire|il evaly le sɛʁvis ʁɑ̃dy oz yzaʒez il ɛ kɔ̃sylte syʁ lez efɛ də la kʁeasjɔ̃ də nuvɛl filjɛʁz ɑ̃ matjɛʁ dokymɑ̃tɛʁ 
FR001_44|train|il favorise l'implantation et l'essor des commerces ainsi que le maintien des services publics tels que les écoles ou encore les services postaux|il favoʁiz lɛ̃plɑ̃tasjɔ̃ e lesɔʁ de kɔmɛʁsz ɛ̃si kə lə mɛ̃tjɛ̃ de sɛʁvis pyblik tɛl kə lez ekol u ɑ̃kɔʁ le sɛʁvis pɔsto 
FR001_45|train|il peut également être consulté par le conseil de la concurrence sur des pratiques restrictives de la concurrence et les concentrations économiques|il pøt eɡalmɑ̃ ɛtʁ kɔ̃sylte paʁ lə kɔ̃sɛj də la kɔ̃kyʁɑ̃s syʁ de pʁatik ʁɛstʁiktiv də la kɔ̃kyʁɑ̃s e le kɔ̃sɑ̃tʁasjɔ̃z ekonomik 
FR001_46|train|il se peut que les personnes handicapées physiquement ne puissent pas réagir assez rapidement ou correctement pour interagir avec les objets en mouvement|il sə pø kə le pɛʁsɔn ɑ̃dikape fizikmɑ̃ nə pyis pa ʁeaʒiʁ ase ʁapidmɑ̃ u koʁɛktəmɑ̃ puʁ ɛ̃tɛʁaʒiʁ avɛk lez ɔbʒɛz ɑ̃ muvmɑ̃ 
FR001_47|train|il suffira de dire que ces propositions au participe se rapportent au sujet au complément de la proposition principale ou sont un complément circonstanciel de la proposition principale|il syfiʁa də diʁ kə se pʁopozisjɔ̃z o paʁtisip sə ʁapɔʁtt o syʒɛ o kɔ̃plemɑ̃ də la pʁopozisjɔ̃ pʁɛ̃sipal u sɔ̃t œ̃ kɔ̃plemɑ̃ siʁkɔ̃stɑ̃sjɛl də la pʁopozisjɔ̃ pʁɛ̃sipal 
FR001_48|train|je discuterai la probabilité que ces objets appartiennent effectivement aux pléiades et les arguments qui plaident en faveur de leur statut de naines brunes|ʒə diskytʁe la pʁobabilite kə sez ɔbʒɛz apaʁtjɛnt efɛktivmɑ̃ o plejadz e lez aʁɡymɑ̃ ki plɛdt ɑ̃ favœʁ də lœʁ staty də nɛn bʁyn 
FR001_49|train|la carte marine s se présente sous la même forme que la carte p mais elle est imprimée sur un papier classique|la kaʁt maʁin ɛs sə pʁezɑ̃t su la mɛm fɔʁm kə la kaʁt pe mɛz ɛl ɛt ɛ̃pʁime syʁ œ̃ papje klasik 
FR001_50|train|la contraction est uniforme sur tout l'espace considéré pour les cartes où on ne sélectionne pas les modes minimaux sur chaque liaison|la kɔ̃tʁaksjɔ̃ ɛt ynifɔʁm syʁ tu lɛspas kɔ̃sideʁe puʁ le kaʁtz u ɔ̃ nə selɛktjɔn pa le mod minimo syʁ ʃak ljɛzɔ̃ 
FR001_51|train|la durée de la formation est de trente heures réparties en cinq jours vingt et une heures de cours et exposés discussions neuf heures de travaux pratiques|la dyʁe də la fɔʁmasjɔ̃ ɛ də tʁɑ̃t œʁ ʁepaʁtiz ɑ̃ sɛ̃k ʒuʁ vɛ̃t e yn œʁ də kuʁz e ɛkspoze diskysjɔ̃ nœv œʁ də tʁavo pʁatik 
FR001_52|train|la jeune fille a suivi pendant le trimestre des cours par correspondance et son père a porté plainte auprès du tribunal administratif|la ʒøn fij a syivi pɑ̃dɑ̃ lə tʁimɛstʁ de kuʁ paʁ koʁɛspɔ̃dɑ̃s e sɔ̃ pɛʁ a pɔʁte plɛ̃t opʁɛ dy tʁibynal administʁatif 
FR001_53|train|la mise en oeuvre des applications rénovées ou des progiciels peut entraîner des modifications substantielles des configurations des matériels existants voire leur remplacement|la miz ɑ̃n œvʁ dez aplikasjɔ̃ ʁenove u de pʁoʒisjɛl pøt ɑ̃tʁɛne de modifikasjɔ̃ sybstɑ̃sjɛl de kɔ̃fiɡyʁasjɔ̃ de mateʁjɛlz ɛɡzistɑ̃ vwaʁ lœʁ ʁɑ̃plasmɑ̃ 
FR001_54|train|la perte en accessibilité de la ville de chartres apparaît nettement sur la carte quinze mais ne est pas visible sur la première carte|la pɛʁt ɑ̃n aksɛsibilite də la vil də ʃaʁtʁz apaʁɛ nɛtmɑ̃ syʁ la kaʁt kɛ̃z mɛ nə ɛ pa vizibl syʁ la pʁəmjɛʁ kaʁt 
FR001_55|train|la propagation de ces idées vers les collectivités territoriales est plus lente et pose davantage de problèmes en raison de la pluralité des intervenants et de leurs inégalités de formation|la pʁopaɡasjɔ̃ də sez ide vɛʁ le kɔlɛktivite tɛʁitoʁjalz ɛ ply lɑ̃t e pɔz davɑ̃taʒ də pʁɔblɛmz ɑ̃ ʁɛzɔ̃ də la plyʁalite dez ɛ̃tɛʁvənɑ̃z e də lœʁz ineɡalite də fɔʁmasjɔ̃ 
FR001_56|train|la respiration est rapide irrégulière elle est parfois haletante entrecoupée par des pauses respiratoires qui sont normales et qui peuvent atteindre dix ou même quinze secondes sans être inquiétantes|la ʁɛspiʁasjɔ̃ ɛ ʁapid iʁeɡyljɛʁ ɛl ɛ paʁfwa altɑ̃t ɑ̃tʁəkupe paʁ de poz ʁɛspiʁatwaʁ ki sɔ̃ nɔʁmalz e ki pøvt atɛ̃dʁ dis u mɛm kɛ̃z səɡɔ̃d sɑ̃z ɛtʁ ɛ̃kjetɑ̃t 
FR001_57|train|la tenue en tension de ces électrodes dépend de la qualité du vide qui joue donc un rôle particulièrement important pour la fiabilité de cet appareil|la təny ɑ̃ tɑ̃sjɔ̃ də sez elɛktʁod depɑ̃ də la kalite dy vid ki ʒu dɔ̃k œ̃ ʁoːl paʁtikyljɛʁmɑ̃ ɛ̃pɔʁtɑ̃ puʁ la fjabilite də sɛt apaʁɛj 
FR001_58|train|le candidat proclamé élu doit de plus justifier avoir déposé auprès de la commission pour la transparence financière de la vie politique la déclaration de sa situation patrimoniale|lə kɑ̃dida pʁɔklame ely dwa də ply ʒystifje avwaʁ depoze opʁɛ də la kɔmisjɔ̃ puʁ la tʁɑ̃spaʁɑ̃s finɑ̃sjɛʁ də la vi politik la deklaʁasjɔ̃ də sa sityasjɔ̃ patʁimonjal 
FR001_59|train|le contrat de vente peut contenir des clauses résolutoires en cas de non-paiement vente annulée partie des rentes payées gardée par le vendeur en indemnités|lə kɔ̃tʁa də vɑ̃t pø kɔ̃tniʁ de kloz ʁezolytwaʁz ɑ̃ ka də nɔ̃pɛmɑ̃ vɑ̃t anyle paʁti de ʁɑ̃t pɛje ɡaʁde paʁ lə vɑ̃dœʁ ɑ̃n ɛ̃dɛmnite 
FR001_60|train|le fonctionnement même du génome peut induire une phylogénie de séquences différente de celle des organismes porteurs en raison par exemple de phénomènes de conversion ou plus rarement de transferts horizontaux|lə fɔ̃ksjɔnmɑ̃ mɛm dy ʒenom pøt ɛ̃dyiʁ yn filoʒeni də sekɑ̃s difeʁɑ̃t də sɛl dez ɔʁɡanism pɔʁtœʁz ɑ̃ ʁɛzɔ̃ paʁ ɛɡzɑ̃pl də fenomɛn də kɔ̃vɛʁsjɔ̃ u ply ʁaʁmɑ̃ də tʁɑ̃sfɛʁz oʁizɔ̃to 
FR001_61|train|le mariage doit être conclu conformément aux conditions fixées par la loi suivant le principe du libre consentement et de la monogamie|lə maʁjaʒ dwa ɛtʁ kɔ̃kly kɔ̃fɔʁmemɑ̃ o kɔ̃disjɔ̃ fikse paʁ la lwa syivɑ̃ lə pʁɛ̃sip dy libʁ kɔ̃sɑ̃tmɑ̃ e də la monoɡami 
FR001_62|train|le ou les modules de la force la plus élevée qui sont détenus par un salarié sur son axe de métier déterminent le palier de classement du salarié ainsi un individu possédant des modules de forces un deux et trois sera positionné au troisième palier|lə u le modyl də la fɔʁs la plyz elve ki sɔ̃ detny paʁ œ̃ salaʁje syʁ sɔ̃n aks də metje detɛʁmin lə palje də klasmɑ̃ dy salaʁje ɛ̃si œ̃n ɛ̃dividy pɔsedɑ̃ de modyl də fɔʁsz œ̃ døz e tʁwa səʁa pozisjɔne o tʁwazjɛm palje 
FR001_63|train|le programme de maîtrise est conçu en vue de donner aux étudiants une solide formation en modélisation mathématique et numérique des problèmes de mécanique|lə pʁɔɡʁam də mɛtʁiz ɛ kɔ̃sy ɑ̃ vy də dɔne oz etydjɑ̃z yn solid fɔʁmasjɔ̃ ɑ̃ modelizasjɔ̃ matematik e nymeʁik de pʁɔblɛm də mekanik 
FR001_64|train|les activités de recherche se font dans le cadre de la division de la recherche en éducation physique et sportive subdivisée en deux équipes|lez aktivite də ʁəʃɛʁʃ sə fɔ̃ dɑ̃ lə kadʁ də la divizjɔ̃ də la ʁəʃɛʁʃ ɑ̃n edykasjɔ̃ fizik e spɔʁtiv sybdivize ɑ̃ døz ekip 
FR001_65|train|les cadres enfin représentant environ cent cinquante personnes travailleront trente-six virgule soixante-quinze heures hebdomadaires au lieu de trente neuf heures avec deux semaines de congés supplémentaires|le kadʁz ɑ̃fɛ̃ ʁəpʁezɑ̃tɑ̃ ɑ̃viʁɔ̃ sɑ̃ sɛ̃kɑ̃t pɛʁsɔn tʁavajʁɔ̃ tʁɑ̃tsi viʁɡyl swasɑ̃tkɛ̃z œʁ ɛbdomadɛʁz o ljø də tʁɑ̃t nœv œʁ avɛk dø səmɛn də kɔ̃ʒe syplemɑ̃tɛʁ 
FR001_66|train|les contre-plaqués valeur ajoutée plus forte marché international industrie ancienne et peu mécanisée concurrence américaine pour les panneaux de bois résineux concurrence du sud-est asiatique pour les panneaux avec une face de bois tropical|le kɔ̃tʁplake valœʁ aʒute ply fɔʁt maʁʃe ɛ̃tɛʁnasjonal ɛ̃dystʁi ɑ̃sjɛn e pø mekanize kɔ̃kyʁɑ̃s ameʁikɛn puʁ le pano də bwa ʁezinø kɔ̃kyʁɑ̃s dy sydɛst azjatik puʁ le pano avɛk yn fas də bwa tʁopikal 
FR001_67|train|les dispositions des articles deux cent cinq et deux cent onze du nouveau code de procédure civile sont applicables au serment visé au présent article|le dispozisjɔ̃ dez aʁtikl dø sɑ̃ sɛ̃k e dø sɑ̃ ɔ̃z dy nuvo kɔd də pʁosedyʁ sivil sɔ̃t aplikablz o sɛʁmɑ̃ vize o pʁezɑ̃ aʁtikl 
FR001_68|train|les études surveillées ou encadrées doivent être ouvertes aux élèves plus autonomes et garantir une ambiance calme de travail que certains d'entre eux ne peuvent pas toujours trouver chez eux|lez etyd syʁvɛje u ɑ̃kadʁe dwavt ɛtʁ uvɛʁtz oz elɛv plyz otonomz e ɡaʁɑ̃tiʁ yn ɑ̃bjɑ̃s kalm də tʁavaj kə sɛʁtɛ̃ dɑ̃tʁ ø nə pøv pa tuʒuʁ tʁuve ʃez ø 
FR001_69|train|les informations proposées dans les différents sites s'adressent tant aux spécialistes et professionnels qu'aux amateurs de jardins et au public en général|lez ɛ̃fɔʁmasjɔ̃ pʁopoze dɑ̃ le difeʁɑ̃ sit sadʁɛs tɑ̃t o spesjalistz e pʁofɛsjɔnɛl koz amatœʁ də ʒaʁdɛ̃z e o pyblik ɑ̃ ʒeneʁal 
