file|split|txt|ipa
SP020_3|train|el papa juan pablo ii ingresó ayer en un hospital de roma para ser sometido mañana a una apendiceptomía y pidió a los católicos de todo el mundo que oren por él|el papa xwam paβlo ðos iŋɡɾeso ajjeɾ en un ospital ðe ɾɾoma paɾa ser sometiðo maɲana a una apendiθepːtomia i piðjo a los katolikos ðe toðo el mundo ke oɾem poɾ el 
SP020_4|train|vestido con su sotana blanca papal el pontífice saludó con la mano a los curiosos y la prensa mundial al salir de la limusina y ser recibido por la dirección del hospital y el cirujano encargado de la operación el doctor francesco crucitti|bestiðo kon su sotana βlanka papal el pontifiθe saluðo kon la mano a los kuɾjosos i la pɾɛnsa mundjal al saliɾ ðe la limusina i ser ɾɾeθiβiðo poɾ la ðiɾekθjon del ospital i el θiɾuxano enkaɾɣaðo ðe la opeɾaθjon el ðoktoɾ fɾanθesko kɾuθitti 
SP020_5|train|el papa juan pablo ii fue internado en el policlínico romano agostino gemelli al que llegó a las 20 40 horas de italia para ser sometido el martes a su sexta operación en casi 18 meses de pontificado|el papa xwam paβlo ðos fwe inteɾnaðo en el polikliniko ɾɾomano aɣostino xemeʎi al ke ʎeɣo a las βeɪnte kwaɾɛnta oɾas ðe italja paɾa ser sometiðo el maɾtes a su seksta opeɾaθjon en kasi ðjɛθiotʃo meses ðe pontifikaðo 
SP020_6|train|la hospitalización se realizó pocas horas después del anuncio realizado por el papa al final de una larga y solemne ceremonia de beatificaciones en la plaza san pedro frente a más de 30000 peregrinos|la ospitaliθaθjon se ɾɾealiθo pokas oɾas ðespwes ðel anunθjo ɾɾealiθaðo poɾ el papa al final ðe una laɾɣa i solemne θeɾemonja ðe βeatifikaθjones en la plaθa sam peðɾo fɾɛnte a mas ðe tɾeɪnta mil peɾeɣɾinos 
SP020_7|train|karol wojtyla de 76 años llegó acompañado entre otros por el cardenal secretario de estado angelo sodano y fue recibido por el presidente italiano oscar luigi scalfaro por el alcalde de roma y por otras personalidades|kaɾol woxtila ðe sɛtɛntaiseɪs aɲos ʎeɣo akompaɲaðo entɾe otɾos poɾ el kaɾðenal sekɾetaɾjo ðe estaðo aŋxelo soðano i fwe ɾɾeθiβiðo poɾ el pɾesiðɛnte italjano oskaɾ luixi skalfaɾo poɾ el alkalðe ðe ɾɾoma i poɾ otɾas peɾsonaliðaðes 
SP020_8|train|la llegada de juan pablo ii al gemelli ocurrió casi tres horas después de lo que se preveía ya que se detuvo en el vaticano con sacerdotes polacos de la diócesis de cracovia de la que era arzobispo cuando fue elegido papa el 16 de octubre de 1978|la ʎeɣaða ðe xwam paβlo ðos al xemeʎi okuɾɾio kasi tɾes oɾas ðespwes ðe lo ke se pɾeβeia ʝa ke se ðetuβo en el βatikano kon saθeɾðotes polakos ðe la ðjoθesis ðe kɾakoβja ðe la ke eɾa aɾθoβispo kwando fwe elexiðo papa el ðjɛθiseɪs ðe oktuβɾe ðe mil noβeθjɛntos sɛtɛntaiotʃo 
SP020_9|train|el pontífice pidió a los fieles por la mañana que lo acompañaran con sus oraciones expresó su solidaridad con los enfermos e invocó la protección de maría en vísperas de la celebración de la virgen del rosario|el pontifiθe piðjo a los fjeles poɾ la maɲana ke lo akompaɲaɾan kon sus oɾaθjones ekspɾeso su soliðaɾiðad kon los emfeɾmos e imboko la pɾotekθjon de maɾia em bispeɾas ðe la θeleβɾaθjon de la βiɾxen del ɾɾosaɾjo 
SP020_10|train|esta tarde dijo el pontífice apenas después de rezar el angelus ingresaré en el hospital para ser operado les pido que me acompañen con sus oraciones dirijo un cordial saludo a los que están internados en hospitales sabiendo que puedo contar con su solidaridad espiritual|esta taɾðe ðixo el pontifiθe apenas ðespwes ðe ɾɾeθaɾ el aŋxelus iŋɡɾesaɾe en el ospital paɾa ser opeɾaðo les piðo ke me akompaɲen kon sus oɾaθjones ðiɾixo un koɾðjal saluðo a los ke estan inteɾnaðos en ospitales saβjɛndo ke pweðo kontaɾ kon su soliðaɾiðað espiɾitwal 
SP020_11|train|esta tarde dijo el pontífice apenas después de rezar el angelus ingresaré en el hospital para ser operado les pido que me acompañen con sus oraciones dirijo un cordial saludo a los que están internados en hospitales sabiendo que puedo contar con su solidaridad espiritual sobre todos vele premurosamente la virgen maría|esta taɾðe ðixo el pontifiθe apenas ðespwes ðe ɾɾeθaɾ el aŋxelus iŋɡɾesaɾe en el ospital paɾa ser opeɾaðo les piðo ke me akompaɲen kon sus oɾaθjones ðiɾixo un koɾðjal saluðo a los ke estan inteɾnaðos en ospitales saβjɛndo ke pweðo kontaɾ kon su soliðaɾiðað espiɾitwal soβɾe toðos βele pɾemuɾosamente la βiɾxen maɾia 
SP020_12|train|al pronunciar estas palabras el pontífice pareció bastante sereno y los peregrinos que esperaban una referencia a la operación lo festejaron y alentaron|al pɾonunθjaɾ estas palaβɾas el pontifiθe paɾeθjo βastante seɾeno i los peɾeɣɾinos ke espeɾaβan una ɾɾefeɾɛnθja a la opeɾaθjon lo festexaɾon i alentaɾon 
SP020_13|train|1096 beatos proclamados|mil noβɛntaiseɪs βeatos pɾoklamaðos 
SP020_14|train|más de 30000 peregrinos sobre todo polacos españoles e rlandeses dada la nacionalidad de los nuevos beatos aplaudieron y vivaron con mucha calidez al papa|mas ðe tɾeɪnta mil peɾeɣɾinos soβɾe toðo polakos espaɲoles e ɛɾelandeses ðaða la naθjonaliðad ðe los nweβos βeatos aplaʊðjeɾon i βiβaɾon kon mutʃa kaliðeθ al papa 
SP020_15|train|delante del pontífice por momentos tensó el rostro fueron sintetizadas las biografías de las personas a beatificar|delante ðel pontifiθe poɾ momɛntos tenso el ɾɾostɾo fweɾon sintetiθaðas las βjoɣɾafias ðe las peɾsonas a βeatifikaɾ 
SP020_16|train|se trata de 13 mártires polacos de pratulin es decir un grupo de laicos católicos uniatos muertos por soldados rusos en 1874 por no renunciar a su fe y a la adhesión a la iglesia de roma y del laico irlandés edmund rice nacido en 1762 y fundador de la institucion hermanos cristianos|se tɾata ðe tɾeθe maɾtiɾes polakos ðe pɾatulin es ðeθiɾ uŋ ɡɾupo ðe laɪkos katolikos unjatos mweɾtos poɾ solðaðos ɾɾusos en mil otʃoθjentos sɛtɛntaikwatɾo poɾ no ɾɾenunθjaɾ a su fe i a la aðesjon a la iɣlesja ðe ɾɾoma i ðel laɪko iɾlandes edmund ɾɾiθe naθiðo en mil seteθjɛntos sɛsɛntaiðos i fundaðoɾ ðe la instituθjon eɾmanos kɾistjanos 
SP020_17|train|también de la española maría ana mogas fontacuberta fallecida en 1886 fundadora de las religiosas franciscanas misioneras de la madre del divino pastor y de la polaca marcellina darowska nacida en 1827 fundadora de las hermanas la inmaculada concepción de la beata virgen maría|tambjen de la espaɲola maɾia ana moɣas fontakuβeɾta faʎeθiða en mil otʃoθjentos otʃɛntaiseɪs fundaðoɾa ðe las ɾɾelixjosas fɾanθiskanas misjoneɾas ðe la maðɾe ðel ðiβino pastoɾ i ðe la polaka maɾθeʎina ðaɾowska naθiða en mil otʃoθjentos βeɪntisjete fundaðoɾa ðe las eɾmanas la inmakulaða konθepθjon de la βeata βiɾxen maɾia 
SP020_18|train|el papa que siguió con atención todas las fases del rito leyó la homilía en italiano polaco e inglés con voz bastante firme y celebró personalmente la liturgia eucarística y distribuyó la comunión|el papa ke siɣjo kon atenθjon toðas las fases ðel ɾɾito lejjo la omilia en italjano polako e iŋɡles kom boθ βastante fiɾme i θeleβɾo peɾsonalmente la lituɾxja eʊkaɾistika i ðistɾiβujjo la komunjon 
SP020_19|train|con los de hoy pasan a ser 1096 los beatos proclamados por este papa|kon los ðe oɪ pasan a ser mil noβɛntaiseɪs los βeatos pɾoklamaðos poɾ este papa 
SP020_20|train|de éstos 123 ya fueron reconocidos santos mientras las canonizaciones en total realizadas por wojtyla son 278|de estos θjento βeɪntitɾes ʝa fweɾon ɾɾekonoθiðos santos mjentɾas las kanoniθaθjones en total ɾɾealiθaðas poɾ woxtila son dosθjentos sɛtɛntaiotʃo 
SP020_21|train|sexta intervención quirúrgica|seksta inteɾβenθjon kiɾuɾxika 
SP020_22|train|la operación de apendicitis a la cual será sometido el papa probablemente el martes es la sexta intervención quirúrgica que se le realiza a juan pablo ii|la opeɾaθjon de apendiθitis a la kwal seɾa sometiðo el papa pɾoβaβlemente el maɾtes es la seksta inteɾβenθjon kiɾuɾxika ke se le ɾɾealiθa a xwam paβlo ðos 
SP020_23|train|la primera se hizo en circustancias dramáticas el 13 de mayo de 1981 cuando fue herido en el abdomen y en una mano por los tiros de pistola del <cul-> turco ali agca|la pɾimeɾa se iθo en θiɾkustanθjas ðɾamatikas el tɾeθe ðe majjo ðe mil noβeθjɛntos otʃɛntaiuno kwando fwe eɾiðo en el abðomen i en una mano poɾ los tiɾos ðe pistola ðel kul tuɾko ali aɡka 
SP020_24|train|el pontífice entonces fue sometido a una larga y delicada intervención por un equipo encabezado por el profesor francesco crucitti como todas las demás|el pontifiθe entonθes fwe sometiðo a una laɾɣa i ðelikaða inteɾβenθjom poɾ un ekipo enkaβeθaðo poɾ el pɾofesoɾ fɾanθesko kɾuθitti komo toðas las ðemas 
SP020_25|train|el 5 de agosto del mismo año tras haber superado una infección de cytomegalovirus el papa fue sometido a otra operación de poca importancia y el 14 de agosto fue dado de alta del hospital|el θinko ðe aɣosto ðel mismo aɲo tɾas aβeɾ supeɾaðo una imfekθjon de θitomeɣaloβiɾus el papa fwe sometiðo a otɾa opeɾaθjon de poka impoɾtanθja i el katoɾθe ðe aɣosto fwe ðaðo ðe alta ðel ospital 
SP020_26|train|el 15 de julio de 1992 juan pablo ii sufrió una tercera intervención por un tumor en el colon que los análisis revelaron benigno|el kinθe ðe xuljo ðe mil noβeθjɛntos noβɛntaiðos xwam paβlo ðos sufɾio una teɾθeɾa inteɾβenθjom poɾ un tumoɾ en el kolon ke los analisis ɾɾeβelaɾom beniɡno 
SP020_27|train|la cuarta operación fue el 11 de noviembre de 1993 luego de una caída a raíz de un tropezón durante una audiencia|la kwaɾta opeɾaθjom fwe el onθe ðe noβjembɾe ðe mil noβeθjɛntos noβɛntaitɾes lueɣo ðe una kaiða a ɾɾaiθ ðe un tɾopeθon duɾante una aʊðjɛnθja 
SP020_28|train|el papa sufrió una luxación en el hombro derecho llevó un vendaje blando durante algunas semanas y bendijo con la izquierda|el papa sufɾio una luksaθjon en el ombɾo ðeɾetʃo ʎeβo um bendaxe βlando ðuɾante alɣunas semanas i βendixo kon la iθkjeɾða 
